restaurant_id,address,city,country,state,area,latitude,longitude
991d3384-e3db-43e2-9474-4cbcffdb6d03,623 N Main St Blacksburg VA 24060,Blacksburg,United States,VA,623 North Main Street,37.23396,-80.41971
99270e63-5957-4997-a541-8aec00b7286d,44060 Pipeline Plz Ste 100R Ashburn VA 20147,Ashburn,United States,VA,44060 Pipeline Plaza,39.02288,-77.47678
9929ae07-fc9f-460b-9fc9-88400fe183cf,236 S Mallory St Hampton VA 23669,Hampton,United States,VA,236 South Mallory Street,37.01695,-76.32546
99307ed7-fa93-4322-87c4-26d23b522183,3351 Chesapeake Blvd Norfolk VA 23513,Norfolk,United States,VA,3351 Chesapeake Boulevard,36.87857,-76.25007
9939aa66-105e-4d3a-8bf6-a8e1ec937cf3,1551 Premium Outlets Blvd Norfolk VA 23502,Norfolk,United States,VA,1551 Premium Outlets Boulevard,36.87935,-76.19442
993c44ed-4695-4fb8-8986-a4c09f2e0dc1,10780 Fairfax Blvd Fairfax VA 22030,Fairfax,United States,VA,10780 Fairfax Boulevard,38.85636,-77.3165
9940d566-f5e9-464a-bbfd-7759dfac4f6f,101 Cook St Abingdon VA 24210,Abingdon,United States,VA,,36.70326,-81.97034
9941a702-ad38-4a9a-81cd-1be029601868,416 East Grace Street,Richmond,United States,VA,416 East Grace Street,37.54248,-77.4384
994789b5-13ee-4861-a56e-98c9fb44bae3,5019 Wilson Blvd Arlington VA 22203,Arlington,United States,VA,5019 Wilson Boulevard,38.87827,-77.12186
994d3352-48bc-48bc-bdad-1971d950fb35,13624 Hull Street Rd Ste 103 Midlothian VA 23112,Midlothian,United States,VA,13624 Hull Street Road,37.41039,-77.65526
995ba894-85a6-4b95-9db8-d7d07db1db35,2700 Potomac Mills Cir Ste 772 Woodbridge VA 22192,Woodbridge,United States,VA,2700 Potomac Mills Circle,38.64354,-77.29866
995e58b7-64c7-4765-b4d6-8f748471839a,4740 Martinsburg Pike Clear Brook VA 22624,Clear Brook,United States,VA,,39.29144,-78.08137
9961b28d-f6c1-4e2e-bfc7-2e6cb1eebfd4,7863 Heritage Dr Annandale VA 22003,Annandale,United States,VA,7895 Heritage Drive,38.82533,-77.21439
99624542-faf1-41de-b4c9-5559a9570515,202 Market St SE VA Roanoke 24011 United States,Roanoke,United States,VA,Roanoke,37.27171,-79.93872
996b7f0e-6e19-4df0-8199-657280e0b50c,755 Scotland St Williamsburg VA 23185,Williamsburg,United States,VA,755 Scotland Street,37.27404,-76.71222
99722773-f263-4e13-821a-caa4dec920e6,925 2nd St SE,Charlottesville,United States,VA,Charlottesville,38.02453,-78.48304
99726c72-69ad-4627-9dc4-7aa7eac2a621,8100 Lee Highway VA Falls Church 22042 United States,Falls Church,United States,VA,Falls Church,38.87578,-77.22376
9972d4b5-8fd7-4722-8b20-b679ed8c8c5b,3103 Valley Ave Unit 104 Winchester VA 22601,Winchester,United States,VA,3103 Valley Avenue,39.14291,-78.19066
9977c9f9-0f7b-40e5-808c-889510fc0661,10020 Chester Rd Ste C Chester VA 23831,Chester,United States,VA,10020 Chester Road,37.38213,-77.45382
998ac0cc-578b-43cf-a569-5b10b3ad9603,500 Spring St,Richmond,United States,VA,Richmond,37.53931,-77.4478
998b407d-8d4b-4095-94a6-238a297cb790,1308 Colley Ave Norfolk VA 23517,Norfolk,United States,VA,1318 Colley Avenue,36.86682,-76.29827
99913007-862b-4e27-9a88-5b94a77a8c94,3975 Fair Ridge Dr Ste 28 Fairfax VA 22033,Fairfax,United States,VA,3903b Fair Ridge Drive,38.8729,-77.36842
999e58b7-10f3-4eff-ad66-2746971739a7,12957 Fair Lakes Shopping Ctr Fair Lakes Center Fairfax VA 22033,Fairfax,United States,VA,12950 Fair Lakes Shopping Center,38.85924,-77.3884
99a45b76-c090-4085-b9f1-ece90ced94c8,316 High St Portsmouth VA 23704 3707,Portsmouth,United States,VA,316 High Street,36.83549,-76.29993
99a67464-01f0-455c-b02c-c0441aa36f5f,2411 Mount Vernon Ave VA Alexandria 22301 United States,Alexandria,United States,VA,Alexandria,38.82734,-77.05857
99a8efe1-d24f-4446-86b4-efe67e69aa27,8991 Staples Mill Rd Richmond VA 23228,Richmond,United States,VA,8991 Staples Mill Road,37.64009,-77.51408
99aca449-f74e-46fc-ab63-2b86710664ad,591 William St,Fredericksburg,United States,VA,591 William Street,38.30228,-77.46386
99b81e67-755e-44e6-b1fa-c9301a3b307d,8 W Cork St Winchester VA 22601,Winchester,United States,VA,141 South Loudoun Street,39.18228,-78.16666
99b8f121-ed97-49f0-9995-b6d91e435bda,1950 Deyerle Ave,Harrisonburg,United States,VA,1950 Deyerle Avenue,38.42736,-78.85014
99b9fc82-4772-42ae-ae05-90f2a15569fe,1115 Independence Blvd Ste 104 Virginia Beach VA 23455,Virginia Beach,United States,VA,1115 Independence Boulevard,36.87629,-76.13484
99cd913d-dc36-44b9-8f37-a8c5cdb7a576,2617 W Broad St VA Richmond 23220 1926 United States,Richmond,United States,VA,Richmond,37.56116,-77.46794
99d0571e-e78b-4f2a-b2e2-fcdccf03f350,2545 Sandpiper Rd Ste 201 Virginia Beach VA 23456,Virginia Beach,United States,VA,,36.74452,-75.94524
99e310f6-00cd-4429-8de7-4810319fa2e2,3816 E Little Creek Rd Norfolk VA 23518,Norfolk,United States,VA,4213 East Little Creek Road,36.91818,-76.1985
99e6231a-959b-4000-a627-7eb1c449f020,1494 Northpoint Village Ctr Reston VA 20194,Reston,United States,VA,1466 North Point Village Center,38.97861,-77.34884
99e9c64e-78c4-49c2-99e8-b80f32659d52,11694 Sudley Manor Dr,Manassas,United States,VA,11674 Sudley Manor Drive,38.78502,-77.51785
99f0cc0f-5395-4a80-9ffb-7e5e53c2369b,8607 Westwood Center Dr VA Vienna 22182 United States,Vienna,United States,VA,Tysons,38.92889,-77.24578
99ff1de1-d5e4-4977-8348-a41b586d7cde,9751 W Broad St Glen Allen VA 23060,Glen Allen,United States,VA,9751 West Broad Street,37.64179,-77.56443
9a0ee886-0cb2-47da-8611-f4c54fd05e31,4249 E Little Creek Rd Norfolk VA 23518,Norfolk,United States,VA,4249 East Little Creek Road,36.91624,-76.1936
9a10e209-7670-498e-86ef-340d884a8c0b,1381 Crossings Centre Dr Ste C Forest VA 24551,Forest,United States,VA,1381 Crossings Centre Drive,37.36797,-79.25984
9a1f2a6b-edae-40a3-b745-73f8632cfeaa,217 S Liberty St Ste 101 Harrisonburg VA 22801,Harrisonburg,United States,VA,Harrisonburg,38.44706,-78.8714
9a240f92-8012-44b1-be11-093b17c4ea89,12599 Fair Lakes Cir E Market at Fairlakes Fairfax VA 22033,Fairfax,United States,VA,4461 Market Commons Drive,38.85744,-77.38113
9a2b448d-1035-41b0-ad75-0237fe318bd5,711 N Lombardy St Richmond VA 23220,Richmond,United States,VA,Carver,37.55451,-77.45529
9a394911-6c8d-4f80-b10c-c0afac48cca2,5351 Merchants View Sq VA Haymarket 20169 United States,Haymarket,United States,VA,Haymarket,38.84352,-77.64147
9a3bc753-6206-4673-81d1-fa964ef2cf15,688 N Loudoun St Winchester VA 22601,Winchester,United States,VA,692 North Loudoun Street,39.19657,-78.15995
9a3d6ae5-48a5-48cf-91de-5924c3d62d8a,6231 Little River Turnpike VA Alexandria 22312 United States,Alexandria,United States,VA,Annandale,38.81653,-77.14246
9a498704-531f-469a-b0e9-f26a89334034,1100 S Hayes St Fashion Center At Pentagon Arlington VA 22202,Arlington,United States,VA,Pentagon City,38.86308,-77.06054
9a4f68b4-9fc1-4b4c-ac6b-41388a23578c,13771 Warwick Blvd Newport News VA 23602,Newport News,United States,VA,13748 Warwick Boulevard,37.1213,-76.52931
9a6504b5-7dc8-42a5-b25f-6adc8420f078,1400 Battlefield Blvd N VA Chesapeake 23320 United States,Chesapeake,United States,VA,Portsmouth,36.8688,-76.29759
9a734e88-df4f-4ca4-b677-5a796cf38f8c,394 Pantops Ctr Charlottesville VA 22911,Charlottesville,United States,VA,394 Pantops Center,38.03195,-78.45877
9a7b9cf1-0b45-4bf8-963b-914b685fac90,3930 Castle Rock Rd,Midlothian,United States,VA,Suite E,37.43111,-77.61276
9a89f290-bafc-4894-9418-1ed628a90d55,2804 Colley Avenue,Norfolk,United States,VA,,36.87599,-76.29464
9a91034c-0806-4218-89ba-328658f67d30,1716 W Main St Salem VA 24153,Salem,United States,VA,,37.28858,-80.08627
9a980525-fa05-4e91-92d4-17d556206323,4901 Virginia Beach Blvd Virginia Beach VA 23462,Virginia Beach,United States,VA,4901 Virginia Beach Boulevard,36.84334,-76.14622
9a98e6f7-8147-458e-9c88-cc71987be9a9,7523 Lee Hwy Radford VA 24141,Radford,United States,VA,,37.14139,-80.57733
9aa192e1-2f42-4928-b26d-20413cc4d1dd,300 Winston Salem Ave Virginia Beach VA 23451,Virginia Beach,United States,VA,424 Atlantic Avenue,36.83221,-75.97401
9aa1d591-352c-47d7-812c-4aefc148151d,110 Salem Ave Se Roanoke VA 24011,Roanoke,United States,VA,108 Market Street Southeast,37.27263,-79.93857
9aa59826-d5a8-45fd-9d37-7f18b695fa08,355 Merchant Walk Square Ste 200 Charlottesville VA 22902,Charlottesville,United States,VA,355 Merchant Walk Square,38.01149,-78.50022
9aaf1edb-dc6c-4284-bef6-bb38fea225ef,6701 H Loisdale Rd Springfield VA 22150,Springfield,United States,VA,6701 Loisdale Road,38.77267,-77.17844
9ab90fed-cca0-4507-b1ba-692622fc7020,13175 Jefferson Ave,Newport News,United States,VA,Unit 13 14,37.16577,-76.5421
9abace85-2314-47c6-acb3-2571126caa95,251 W Lee Hwy Ste 640 Warrenton VA 20186,Warrenton,United States,VA,251 West Lee Highway,38.72889,-77.80074
9abe24e8-6a78-4baf-a309-ec5b5a27eb6f,1483 General Booth Blvd Virginia Beach VA 23454,Virginia Beach,United States,VA,Virginia Beach,36.78941,-75.99812
9abf1b22-8a96-470c-aeac-96ac6de8d345,2909 District Avenue,Fairfax,United States,VA,Mosaic,38.87185,-77.22938
9ac0a824-4db9-4f95-8ebe-b07e7c2654ca,101 E Market St Leesburg VA 20176,Leesburg,United States,VA,14 Loudoun Street Southeast,39.1148,-77.5629
9adcf0de-b918-4b6c-b6bb-b8b4425febb2,11951 Freedom Dr One Freedom Square Reston VA 20190,Reston,United States,VA,Reston,38.95894,-77.35914
9adf7b3d-b753-437d-b2f3-baf2a68285e1,44630 Waxpool Rd VA Ashburn 20147 United States,Ashburn,United States,VA,Ashburn,39.01369,-77.46042
9ae8810c-37ae-4eba-8d5e-5b80d06a709c,512B S Van Dorn St Alexandria VA 22304,Alexandria,United States,VA,512 South Van Dorn Street,38.80586,-77.13238
9aedc7ee-2bed-432f-9433-f9d70c75f07c,8735 Richmond Hwy Alexandria VA 22309,Alexandria,United States,VA,8735 Richmond Highway,38.7201,-77.12488
9af1cef9-bd25-45c0-9fb6-ac5fa539700e,2102 Great Neck Sq VA Virginia Beach 23454 United States,Virginia Beach,United States,VA,Virginia Beach,36.87506,-76.03957
9af2794b-ad1f-4920-979d-09f730310452,477 South St Ste E F Front Royal VA 22630,Front Royal,United States,VA,807 John Marshall Highway,38.91075,-78.18748
9afe0937-2423-483a-a3de-fdf941d04bf0,443 North Ridge Rd,Henrico,United States,VA,443 North Ridge Road,37.58229,-77.55478
9affa65d-79bd-40a2-908f-c374200a9744,927 Battlefield Blvd N Chesapeake VA 23320 4853,Chesapeake,United States,VA,927 North Battlefield Boulevard,36.75339,-76.24607
9b00c4de-2413-47f2-9f29-27769927eaa5,44260 Ice Rink Plz VA Ashburn 20147 United States,Ashburn,United States,VA,Ashburn,39.01935,-77.46832
9b016d0e-6ed7-416c-bb86-b0cb08d5c4cd,1931 Huguenot Rd Richmond VA 23235,Richmond,United States,VA,1931 Huguenot Road,37.52016,-77.61463
9b0dcd97-22b6-46ce-8438-aa203060b5c4,1524 Holland Rd Ste B Suffolk VA 23434,Suffolk,United States,VA,1516 Holland Road,36.7262,-76.63635
9b2549c9-4721-49d1-bd03-e69476f914a8,1040 Gables Dr Ste 104,Forest,United States,VA,1040 Gables Drive,37.36444,-79.26802
9b308e48-58ca-474b-b28d-0f44acb70d1d,7415 Bell Creek Road Mechanicsville VA 23111,Mechanicsville,United States,VA,Mechanicsville,37.6091,-77.35531
9b33c952-c410-46ff-b873-a7b2251b66a1,11676 W Broad St VA Richmond 23233 United States,Richmond,United States,VA,Short Pump,37.65198,-77.61475
9b420e27-09cf-4ec7-a7f1-4b160a4b48a4,814 Caroline St Fredericksburg VA 22401,Fredericksburg,United States,VA,820 Caroline Street,38.30227,-77.45872
9b4463cf-65ea-4fbc-a7e7-28a0a38f1113,1135 N Highland St VA Arlington 22201 United States,Arlington,United States,VA,Arlington,38.8871,-77.09476
9b461c20-0217-4b1d-ae0a-2e7b8ba546a8,1 Richard E Byrd Terminal Dr Concourse B Richmond VA 23253,Richmond,United States,VA,,37.5078,-77.3314
9b461db0-0269-467d-b7a4-eb71e9249c19,1603 E Pembroke Ave Hampton VA 23663,Hampton,United States,VA,1603 East Pembroke Avenue,37.03818,-76.31401
9b482cb3-1385-4403-a982-df2d0de64898,21438 Eipcerie Plz VA Sterling 20164 United States,Sterling,United States,VA,Sterling,39.0237,-77.39518
9b49d46a-8f82-474d-98af-fe626eda190a,1909 Mount Vernon Ave,Alexandria,United States,VA,Del Ray,38.82356,-77.05794
9b537fc3-a830-4d2e-8c7e-4df4cbf60a6c,14220 Centreville Sq Unit B Centreville VA 20121,Centreville,United States,VA,14220 Centreville Square,38.83808,-77.43817
9b5f8d6b-f180-460f-bc76-06f8b5f0ba26,13150 Midlothian Tpke Midlothian VA 23113,Midlothian,United States,VA,13170 Midlothian Turnpike,37.50257,-77.64262
9b6b14e7-5ed4-49a7-b2a6-dd759d1ce212,6940 Forest Hill Ave Richmond VA 23225,Richmond,United States,VA,Stratford Hills,37.53821,-77.523
9b723bd1-0679-49c5-a582-c406fb3b1635,1121 Memorial Blvd S Martinsville VA 24112,Martinsville,United States,VA,,36.67441,-79.87709
9b7f1e17-83ea-4eab-bc5e-98ce25f7cffd,182 Neff Ave Harrisonburg VA 22801,Harrisonburg,United States,VA,182 Neff Avenue,38.4263,-78.84633
9b7f7310-02f1-491e-8ecc-152af0561712,14107 St Germain Dr Centreville VA 20121,Centreville,United States,VA,14109 Saint Germain Drive,38.83629,-77.43923
9b7fb907-0c9f-4acd-b5a3-f35f5adb3b92,3445 Lee Highway Unit 1 Building A,Weyers Cave,United States,VA,,38.29225,-78.9352
9b812340-8590-4ec3-b56f-a5750a813d0f,113 N Church St,Smithfield,United States,VA,,36.98274,-76.63185
9b902283-1207-4543-8f36-a4e27aa77ad7,309 N Bridge St Bedford VA 24523,Bedford,United States,VA,Bedford,37.33685,-79.52283
9b9554bb-9494-47a4-9eb3-9e918ba319c0,7263 Arlington Blvd Falls Church VA 22042,Falls Church,United States,VA,7263 Arlington Boulevard,38.86344,-77.19402
9ba1e524-bad0-4676-96b8-cd62ee44b14f,450 N Washington St Suite F,Falls Church,United States,VA,Falls Church City,38.8851,-77.16507
9ba79592-6e66-4d75-96fb-f7fe7b200178,1000 Greenville Ave VA Staunton 24401 5017 United States,Staunton,United States,VA,Staunton,38.09793,-79.08347
9bb5a649-1081-4894-a71e-ebd3bc7c5737,1011 Kempsville Rd Norfolk VA 23502,Norfolk,United States,VA,,36.856,-76.19508
9bb99670-0122-4adf-8fbd-86f170474a87,9405 Battle Street,Manassas,United States,VA,Manassas,38.75123,-77.47239
9bbfbba2-247f-454f-8c47-7bb55053dcbb,100 S 12th St VA Richmond 23219 4012 United States,Richmond,United States,VA,Richmond,37.53576,-77.43556
9bcbecf1-70ba-438d-aeef-0394316b3130,11750 Fair Oaks Mall Space J 105 11953U Fair Oaks Fairfax VA 22033,Fairfax,United States,VA,11952u Fair Oaks Mall,38.86255,-77.35912
9bcfd7ae-1842-48d0-9aba-d19b649be7c4,6121 B Backlick Rd Springfield VA 22150,Springfield,United States,VA,6121 Backlick Road,38.78371,-77.18506
9bcff54c-d6f0-4838-b3fa-064c1c88c03b,1140 International Pkwy,Fredericksburg,United States,VA,,38.36239,-77.51414
9bd1a6e5-e8f9-41d8-8fbe-6295e340fb83,3334 Brambleton Avenue,Cave Spring,United States,VA,,37.23852,-79.99845
9bd24423-e162-4577-8812-a57324b32208,1550 Commerce Rd,Staunton,United States,VA,,38.18853,-79.02532
9bd7bb3e-05d1-429e-9850-713ae2507bff,8245 Hampton Blvd Ste E Norfolk VA 23505,Norfolk,United States,VA,8305 Hampton Boulevard,36.92801,-76.31822
9be18879-1a23-41a9-bb41-93ec2405593d,301 N Back River Rd Hampton VA 23669,Hampton,United States,VA,,37.02865,-76.35656
9be81357-8eef-42c8-8002-d4f17c97a941,10123C Colvin Run Rd Great Falls VA 22066,Great Falls,United States,VA,10123 Colvin Run Road,38.97301,-77.29695
9bedfd2f-ed58-4a1e-8e88-bf1f894af72e,9870 Liberia Ave Manassas VA 20110,Manassas,United States,VA,9870 Liberia Avenue,38.74104,-77.45185
9befb0ae-86da-4b68-931d-d5cb3a3c26a9,223 Burgess Rd Ste H Harrisonburg VA 22801,Harrisonburg,United States,VA,223 Burgess Road,38.43266,-78.85469
9bfb6eae-65b8-4f9e-8845-9e8ba5147674,13144 Jefferson Ave Newport News VA 23608,Newport News,United States,VA,13144 Jefferson Avenue,37.16168,-76.53749
9bfd69d9-59ce-43d6-a92a-eee4c123f2e5,7644 Fullerton Rd Unit 1 Springfield VA 22153,Springfield,United States,VA,7608 Fullerton Road,38.74316,-77.20442
9bfe220c-b1f2-4903-ad16-b4795f680e7a,5022 Plank Road,North Garden,United States,VA,,37.96078,-78.6597
9c06ac74-b3d9-47d3-8692-d3d25cb51645,4311 A Colley Ave Norfolk VA 23508,Norfolk,United States,VA,4301 Colley Avenue,36.884,-76.2953
9c131313-a813-41f4-9dcf-569066a7e2b9,2085 Lynnhaven Pkwy Ste 104 Virginia Beach VA 23453,Virginia Beach,United States,VA,2085 Lynnhaven Parkway,36.78997,-76.12371
9c364da5-7947-41b0-8d87-66fe078b7b3c,404 LASKIN ROAD,Virginia Beach,United States,VA,Virginia Beach,36.85899,-75.98156
9c3dc139-c136-4cb3-8fe2-b2132accdc01,1300 Redgate Ave VA Norfolk 23507 United States,Norfolk,United States,VA,Portsmouth,36.86728,-76.30838
9c59aa5d-2971-45f2-a286-b62c009b20a1,2910 Chain Bridge Rd VA Oakton 22124 3001 United States,Oakton,United States,VA,Fairfax,38.88249,-77.29874
9c59e3e2-75c5-4c40-b7bc-a66e6fb7be4e,3601 Dill Rd Richmond VA 23222,Richmond,United States,VA,3601 Dill Road,37.57205,-77.40791
9c624a54-eefc-4fb1-a5a1-160f07ba315f,1675 Reston Pkwy Ste D Reston VA 20194,Reston,United States,VA,1675 Reston Parkway,38.96828,-77.35537
9c70261e-3e39-458d-8b3b-dd6684e5fdd5,4238 Wilson Blvd Ste 118 Arlington VA 22203,Arlington,United States,VA,Ballston,38.87886,-77.11068
9c743ce0-73b0-48fd-9aa5-e4d0f2b79612,1088 Nimmo Pkwy VA Virginia Beach 23454 United States,Virginia Beach,United States,VA,Virginia Beach,36.76069,-76.00429
9c7f3094-cd08-4a7d-a58d-04d3c9b31cfe,3200 Tait Ter Norfolk VA 23509,Norfolk,United States,VA,2314 Ingleside Road,36.86843,-76.24962
9c7fa601-8ec2-4778-b829-fee5d61967a7,2206 1st Ave Richmond VA 23222,Richmond,United States,VA,Highland Park Southern Tip,37.56333,-77.42476
9c80f03a-fcbd-47a7-92e6-d0df99ea6769,1107 S Military Hwy Ste G Chesapeake VA 23320,Chesapeake,United States,VA,Virginia Beach,36.80872,-76.22053
9c8813ac-5c3d-4b05-977f-ad6634faea83,4913 Grandin Rd SW Southwest Plaza Roanoke VA 24018,Roanoke,United States,VA,4913 Grandin Road Southwest,37.24678,-80.02978
9c92738d-af6a-49d6-baa9-bbf046c1cd0d,10473 Lee Hwy Fairfax VA 22030,Fairfax,United States,VA,10473 Lee Highway,38.85833,-77.30646
9c98718a-f938-4aac-a62b-b26ce00ca5d4,4107 Portsmouth Blvd Chesapeake VA 23321,Chesapeake,United States,VA,4113 Virginia 337,36.8229,-76.41362
9ca254a8-38c5-4b1a-bbb7-0ed2b8d8bbc7,3403 Williamson Rd Roanoke VA 24012,Roanoke,United States,VA,3403 Williamson Road,37.30235,-79.94325
9ca80b71-ef3d-4e9c-901c-bee786498ad1,111 E Tevis St VA Winchester 22601 United States,Winchester,United States,VA,Winchester,39.15253,-78.17551
9caaf211-f08a-4eb4-8343-2c8eae4c8440,4128 Dale Blvd Dale City VA 22193,Dale City,United States,VA,4128 Dale Boulevard,38.64298,-77.33435
9cb0f4ee-4dd5-4ae1-9b01-fae2be9b32f3,865 Port Republic Rd Harrisonburg VA 22801,Harrisonburg,United States,VA,865 Port Republic Road,38.42351,-78.87327
9cb78c33-e45c-4941-b34d-48677cdc3fbe,1829 Southpark Blvd Colonial Heights VA 23834,Colonial Heights,United States,VA,1829 Southpark Boulevard,37.25258,-77.38896
9cbcaa00-c553-43fd-ae04-7b0ba2cf4775,4801 Shore Dr Ste A6 Virginia Beach VA 23455,Virginia Beach,United States,VA,4801 Shore Drive,36.90352,-76.13638
9cbce4a5-ff99-46ec-a43d-34354091430b,540 John Carlyle St,Alexandria,United States,VA,Alexandria,38.80172,-77.06377
9cc9ea27-e027-428a-b799-662b030b65d0,14235 Midlothian Tpke,14235 Midlothian Tpke,United States,VA,14235 Midlothian Turnpike,37.50454,-77.66491
9ccbdf0d-c7f0-46e0-b986-06a9182aabac,3299 Woodburn Rd Annandale VA 22003,Annandale,United States,VA,3340 Gallows Road,38.85413,-77.2243
9ccca4ad-865a-440b-b437-6f370f0e8697,5836 N Kings Hwy Alexandria VA 22303,Alexandria,United States,VA,5902 North Kings Highway,38.79039,-77.07702
9cd4a97f-4cab-4748-acaf-48513c50ddfb,344 Stoneridge Dr N Ruckersville VA 22968,Ruckersville,United States,VA,43 Stoneridge Drive South,38.23775,-78.36782
9cd532a8-3e5f-4ee5-8df9-aa2177a78614,356 Laskin Road,Virginia Beach,United States,VA,323 Laskin Road,36.85906,-75.98024
9cd850f1-1b69-4a1b-9971-9a5f9866e345,2050 Ballenger Ave Alexandria VA 22314,Alexandria,United States,VA,2050 Ballenger Avenue,38.80246,-77.06499
9ce24688-adf4-4173-b266-72e28a95fc43,2001 Plank Rd Westwood SC Fredericksburg VA 22401,Fredericksburg,United States,VA,2005 Plank Road,38.29594,-77.49289
9ce5eb98-731b-422a-b128-5ee46cf92291,7436 Little River Tpke Annandale VA 22003,Annandale,United States,VA,7436 Little River Turnpike,38.83241,-77.20201
9ce8be9b-c8c5-475a-b9dc-af347e86f442,10372 Leadbetter Rd,Ashland,United States,VA,10372 Leadbetter Road,37.6928,-77.44105
9ce93c43-d0e9-47d4-b2b0-f1e76cd9eb2c,1811 Carl D Silver Pkwy Fredericksburg VA 22401,Fredericksburg,United States,VA,1811 Carl D Silver Parkway,38.30797,-77.50914
9ced8087-466b-4338-91bc-959d43a970d5,4017 Campbell Ave,Arlington,United States,VA,A,38.84117,-77.08724
9ced85d2-8113-479a-9f97-b39ea991d487,3204 West Leigh Street,Richmond,United States,VA,Scott's Addition,37.56873,-77.47195
9cf22501-a167-4fd9-b2af-cc78380e8e02,2475 Centerville Rd Herndon VA 20171,Herndon,United States,VA,2501 Centreville Road,38.95047,-77.4106
9d06f3d2-30e6-43cb-b682-bac6237831f3,7037 Forest Hill Ave Ste B Richmond VA 23225,Richmond,United States,VA,Gravel Hill,37.53546,-77.5254
9d1c6684-3993-4ca6-b55a-f1aa3acf6466,850 Old George Washington Hwy N Chesapeake VA 23323,Chesapeake,United States,VA,850 Old George Washington Highway North,36.76968,-76.3446
9d217a3c-d258-4c30-a622-46d18acb04d5,1700 Ashland Rd Richmond VA 23233,Richmond,United States,VA,1700 Ashland Road,37.67408,-77.67408
9d26b252-112d-4081-b121-f472dbf7e29d,45250 Catalina Ct Sterling VA 20166,Sterling,United States,VA,23030 Indian Creek Drive,38.97852,-77.43608
9d2faaa8-e50d-4bf7-87d9-1a3d8a6c4b3a,1135 N Highland St VA Arlington 22201 United States,Arlington,United States,VA,Arlington,38.88721,-77.09478
9d30419c-ed50-4156-a708-3743bb24281f,10011 Southpoint Pkwy Fredericksburg VA 22407,Fredericksburg,United States,VA,10011 Southpoint Parkway,38.23783,-77.50716
9d32cdef-b232-4086-b3ac-c0da4d231561,2050 Bond St Suite 140 Charlottesville VA 22901,Charlottesville,United States,VA,Charlottesville,38.06513,-78.492
9d343d99-f681-4ce8-b85f-b167a2a2af03,3311 Shore Dr,Virginia Beach,United States,VA,,36.90616,-76.08646
9d3d1bfc-366e-4c01-abe4-c460c7504237,11810 Fountain Way Newport News VA 23606,Newport News,United States,VA,704 Mariners Row,37.08553,-76.47165
9d3e6034-c808-4878-8436-b6ca49e09783,4471 Cheshire Station Plz Cheshire Station Shopping Center Space 15 Dale City VA 22193,Dale City,United States,VA,4471 Cheshire Station Plaza,38.64653,-77.33451
9d4f0837-176e-4dc9-ae42-833308fe1ad7,15435 Warwick Blvd Newport News VA 23608,Newport News,United States,VA,,37.15178,-76.55496
9d51eea8-07a5-4f7b-8efe-bce827154381,1075 Valley Street,Scottsville,United States,VA,,37.8123,-78.4762
9d540f39-8c46-4475-9245-3b93c5c391d3,2256 Daniel Boone Rd Gate City VA 24251 2857,Gate City,United States,VA,,36.63482,-82.6497
9d5aa328-1294-434a-8ec7-614276710d53,608 E 9 Mile Rd Highland Springs VA 23075,Highland Springs,United States,VA,,37.54195,-77.32321
9d6ae698-7d39-49cd-bca0-0fd7853f66ec,3215 Rock Creek Villa Dr,Quinton,United States,VA,,37.49854,-77.17221
9d6ea25a-1a91-4436-a81b-2fa5360a7576,9108 Center St VA Manassas 20110 United States,Manassas,United States,VA,Manassas,38.75113,-77.47225
9d77a739-d057-479e-8842-e7cd688d9f52,13243 Occoquan Rd Woodbridge VA 22191,Woodbridge,United States,VA,13243 Occoquan Road,38.66473,-77.25353
9d7d5abd-516e-434f-a8f3-8eb8ec324922,2 E Washington St VA Middleburg 20117 United States,Middleburg,United States,VA,Middleburg,38.96921,-77.73499
9d7ebd64-b4a7-446c-a027-5437890caf1f,6412 Trading Sq Haymarket VA 20169,Haymarket,United States,VA,6412 Trading Square,38.81711,-77.64442
9d80a3aa-f549-4b39-b8cf-fc241b289404,1560 South Main Street Ste 116,Blacksburg,United States,VA,1560 South Main Street,37.21312,-80.40035
9d84f2df-edac-4b79-9d66-dd243bac5df6,2220 John Rolfe Pkwy Richmond VA 23233,Richmond,United States,VA,2238 John Rolfe Parkway,37.62216,-77.62568
9d8a8c23-3cf3-4ac6-a1cf-d913862fd3a3,1412 Greenbrier Parkway Suite 125A Chesapeake VA 23320,Chesapeake,United States,VA,1428 Greenbrier Parkway,36.77645,-76.23089
9d8b8e5d-397a-435f-97d2-8b4a15b3dff7,2501 Conduit Rd Colonial Heights VA 23834,Colonial Heights,United States,VA,2501 Conduit Road,37.25663,-77.3952
9d93f9e1-304f-45a1-9ec4-9196b3c376de,9406 Battle St,Manassas,United States,VA,9406 Battle Street,38.75133,-77.47265
9d93fabb-435f-4ae0-87ab-303910c7ff81,548 Fort Evans Rd Plaza Ii Fort Evans Plaza II Leesburg VA 20176,Leesburg,United States,VA,548 Fort Evans Road Northeast,39.10576,-77.52718
9d96ecdf-337c-47c7-950b-e27bbef81ee1,30 E Mellen S VA Hampton 23663 United States,Hampton,United States,VA,Norfolk,37.01782,-76.32171
9d990e79-e9b4-448a-8b43-e127ffe4de38,103 Spring Street,Bluefield,United States,VA,A,37.25219,-81.27105
