restaurant_id,restaurant_name,description,facebook,instagram,restaurant_website,telephone_number,cuisines,other_dish_tags,low_count_exclusion,is_chain,is_excluded,is_excluded_regex
6229b6e4-e9ba-41b4-aa0c-bd2f25524bd5,brock's bar b que,"It all started as a neighborhood picnic at Pocahontas State Park in 1971. 3 Generations later, BROCK'S BBQ has become one of Chesterfield County's most recognized family-owned and operated restaurants. Charlie and his son, Tim, started the annual picnic and by 1975, businesses from all over were calling on Brocks for their services. In the summer of 1975, Brocks Catering was formed! The catering business flourished and on May 12, 1987, Brock's BBQ was opened in the Watertower Shopping Center. The whole family was involved- Charlie, his wife, Doris, and their sons, Tim and Jim. In January 2000, the son's purchased the property and moved the restaurant to it's current location. Taking pride in our customers and food, Brock's BBQ is proud to have their 3rd generation and long time loyal staff involved in the daily operations of the family business.",,,http://www.brocksbbq.com,+1 804-796-7539,american,,0.0,0,0,1
62371599-af28-4cf6-a714-0be08980c028,potbelly sandwich shop,"Long before sandwiches were toasted and cookies were on straws, Peter Hastings and his wife owned an antique shop in the Lincoln Park neighborhood of Chicago. This quirky shop was doing well, but the determined pair knew they could always do better. In 1977, they decided to start serving sandwiches to their curious, collecting customers. As time passed, the little antique shop slowly turned into the neighborhood lunchtime getaway. With lines reaching out the door and around the corner, customers enjoyed toasty warm sandwiches, homemade desserts and even live music in this unique atmosphere.In 1996, entrepreneur Bryant Keil purchased the original shop and set out to spread the Potbelly love across the country, creating shops with the same neighborhood feel as the original. Today, the Potbelly magic continues as a publically traded company, with nearly 500 neighborhood Potbelly Sandwich Shops across the globe.",,,https://www.potbelly.com/locations/virginia/vienna,+1 703-293-4814,"american, italian","salad, soup",0.0,1,0,0
623c03a1-2e3b-4849-b296-50ffbed28514,ghost kitchen,,,,https://www.ghostkitchennorfolk.com,+1 757-652-5990,,burger,1.0,0,0,0
6250067d-8684-46a6-914a-46556d917663,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,https://www.mcdonalds.com,+1 703-379-0441,american,burger,0.0,1,0,0
62536cc7-8a27-49ad-9bcf-20ef560c5dec,little mexico,,,,,+1 276-523-3992,mexican,,0.0,0,0,0
62565b1d-5645-4388-ad28-e03391d0ef45,shopwise meat market,,,,http://www.originalshopwisemeatmarket.com/,+1 757-301-7274,,deli,0.0,0,0,1
6259a707-c6c1-4b07-8ad3-986b4b4cbb1a,bonchon,"Bonchon's Korean fried chicken is located in Annandale, VA. Experience authenticity with Bonchon's signature Korean food in a restaurant location near you.",,,https://locations.bonchon.com/ll/us/va/sterling/20921-davenport-dr,+1 571-250-8212,"korean, asian",,0.0,1,0,0
625cffbe-5822-4e91-9867-69c756132aa6,red robin gourmet burgers and brews,,,,https://locations.redrobin.com/va/roanoke/581/,+1 540-265-5930,american,"salad, Gluten Free Options, Vegetarian Friendly, burger",0.0,1,0,0
625f63bb-b894-4250-b7d9-02c8140afa4c,dippin dots,,,,https://dippindots.com/loc/ll/us/va/arlington/1100-south-hayes-st_,+1 703-415-1575,american,,0.0,0,0,0
6267267f-fcbd-4113-86a0-7a9b31468adc,china inn,,,,http://www.chinainn.net,+1 757-587-8989,"japanese, chinese, asian",,0.0,0,0,0
626c524f-f6dc-4638-8408-9e0514c337b2,food lion,,,,http://www.foodlion.com,+1 757-595-0115,,deli,0.0,0,0,0
6272473f-f8c2-4b35-8b4e-6be4e2aee863,cozy district cafe,,,,http://www.cozydistrictcafe.com,+1 703-340-7412,,salad,0.0,0,0,1
628573f5-5dc7-441e-bc64-02b44c5d4a59,golden china,,,,http://goldenchinava.com/,+1 757-583-6007,"japanese, chinese, asian",Vegetarian Friendly,0.0,1,0,0
6297a6fc-a9e3-4098-bc4f-e95e245f9be5,union street public house,"Union Street Public House is, and has been for 30 years, a casual dining classic American restaurant. Colonial brick front, beautiful adornments, with 3 bars and 3 separate dining rooms, there is ample space and variety for all sizes and tastes! A local favorite, Union Street has an ever evolving food and beverage program, nightly specials and our famous oyster bar.",http://www.facebook.com/unionstreetpublichouse,https://www.instagram.com/unionstpublichouse/,https://www.unionstreetpublichouse.com/,+1 703-548-1785,american,"Gluten Free Options, pub, Vegetarian Friendly",0.0,0,0,0
6299cdeb-8fce-410a-bedf-6395fb0c573d,starbucks,,,,https://starbucks.app.link/uwx5eqitqxb,+1 804-379-1395,american,,0.0,1,0,1
62a52e24-24b1-417d-8e21-17958f18ca26,sonic drive in,"SONIC Drive-Ins and drive-thrus are open! Enjoy SONIC Drive-In from the comfort and safety of your car. Plus, the SONIC App offers contactless ordering and payment using your smartphone, along with exclusive deals and rewards. Place your order in the app, check in with your stall number, and watch your order's progress on the menu's digital screen! Additionally, many Drive-Ins offer delivery - check your favorite delivery provider to see if your local SONIC Drive-In delivers. For more information on how SONIC is addressing COVID-19, please visit sonicdrivein.com/ourcommitment.",,,https://locations.sonicdrivein.com/va/fredericksburg/10045-jefferson-davis-highway.html,+1 540-710-7017,american,"dessert, burger",0.0,1,0,0
62b4d8d9-6123-41d7-ab4d-27a1af858e55,desi bites,,,,https://desibites.com,+1 804-585-1999,indian,,0.0,0,0,0
62b7c40e-97bd-4921-aaf3-43b1823d93f1,tacos y tortas,,,,,+1 540-538-8358,mexican,,1.0,0,0,0
62c3d876-8cea-48d7-9e40-fb8179ae6e2b,subway,"The story of Subway started over 50 years ago when Dr. Peter Buck, a nuclear physicist, changed the life of a student with a few simple words, ""Let's open a submarine sandwich shop."" It was Peter Buck that gave college freshman Fred DeLuca the idea to open a submarine sandwich shop to help pay his tuition. Peter provided an initial investment of $1K, and a business relationship was forged that changed the landscape of the fast food industry. The partners opened their first restaurant in Bridgeport, Connecticut, where they served fresh, affordable, made to order sandwiches. The popularity of the sandwiches and the brand continued to grow but one thing remained, their core values and principles. By 1974, the duo owned and operated 16 submarine sandwich shops in Connecticut. From there, they began franchising, launching the brand into a period of remarkable growth. Today, the SUBWAY brand is the world's largest submarine sandwich chain with more than 40,000 locations worldwide.",,,https://restaurants.subway.com/united-states/va/chesapeake/109-gainsborough-square,+1 757-547-3629,american,"salad, dinner",0.0,1,0,1
62d475ce-2ad8-442c-8f5f-a334a1229161,taco bell,"Find your nearby Taco Bell at 1002 Beards Hill Road in Aberdeen. We're serving all your favorite menu items, from classic tacos and burritos, to new favorites like the Crunchwrap Supreme and Cheesy Gordita Crunch. Order ahead online or on the mobile app for pick up at the restaurant or get it delivered.",,,https://www.tacobell.com/food/breakfast/breakfast-taco-sausage,+1 804-805-8932,mexican,,0.0,1,0,1
62d68ced-abf8-4e89-874a-7c81aedde6a1,southbound,"Locally-sourced, family friendly take out in Bon Air from Chef Lee Gregory & Chef Joe Sparatta",https://www.facebook.com/southboundrva,https://www.instagram.com/southboundrva,http://www.southboundrva.com,+1 804-918-5431,"southern, american","Gluten Free Options, Vegan Options, Vegetarian Friendly",0.0,0,0,0
62df7092-18c1-463f-8da3-628ca94e41d8,hawaii poke and greens,We have been in the business for years of creating fresh sushi and fish dishes. now we would like to combine our experience and introduce you to the Hawaii creations we have long loved.,,,https://hawaiipokegreens.com,+1 434-534-3119,hawaiian,salad,0.0,0,0,0
62dfe1bf-9ee1-425f-afb9-2cab60e41aa4,merone's catering,"The Merone family has been in the restaurant business for over 100 years. It all began in Naples, Italy where Grandma Merone opened her trattoria. Her son, Papa Merone, then opened his restaurant in the heart of Naples. In 1989, Giuseppe and Antonio Merone came to America and eventually opened a small carry-out restaurant. Now, Merone's Catering operates out of 15,000 square feet of kitchen and office space. With decades of experience as an executive chef, proficient in a variety of international cuisines, Giuseppe Merone has brought with him the essence of Italy -- fine dining, fine food, and fine company.",,,http://www.merones.com,+1 703-661-1463,italian,,0.0,0,0,0
62e0f635-f48d-45eb-a1d9-058a5181ccf5,j's pizza sub cafe,,,,http://www.jspizzaandsubs.com/,+1 540-371-6022,italian,Vegetarian Friendly,0.0,0,1,1
62e35fd5-f342-4e77-8c8a-659890c79a79,kfc,"KFC Corporation, based in Louisville, Kentucky, is one of the few brands in America that can boast a rich, decades-long history of success and innovation. It all started with one cook who created a soon-to-be world-famous recipe more than 70 years ago, a list of secret herbs and spices scratched out on the back of the door to his kitchen. That cook was Colonel Harland Sanders, of course, and now KFC is the world's most popular chicken restaurant chain, specializing in that same Original Recipe along with Extra Crispy chicken, home-style sides, and buttermilk biscuits. There are over 26,000 restaurants in more than 150 countries and territories. And you know what? There's still a cook in a kitchen in every last one of them, freshly preparing delicious, complete family meals at affordable prices.",,,https://www.kfc.com/menu/sandwiches/two-wraps,+1 703-256-2086,"american, mexican",burger,0.0,1,0,1
62e9e8f8-ee83-4433-a81a-c616b7c625d7,super china,,,,http://www.superchinasuffolk.com,+1 757-362-3363,chinese,,0.0,0,0,0
62eb7cab-bb0d-45ec-ae40-7b4c313b1c53,bruster's real ice cream,"Bruster's features 150 flavors of handcrafted ice cream, yogurt, Italian ice & sorbet. At least 24 are handcrafted daily to be enjoyed in fresh waffle cones and premium desserts.",,,https://brusters.com/locations/manassas/402,+1 571-379-4302,american,dessert,0.0,1,1,1
62ec2593-af23-4fec-9461-4e1907ddb94c,plaza azteca,"At Plaza Azteca Glen Allen, we offer a genuine welcoming, warm and friendly atmosphere with thoughtful service to make you feel truly at home. Whether you are looking for a relaxing escape or culinary experience, we are dedicated to meeting your individual needs.",https://www.facebook.com/plazaaztecasiouxfalls,,https://www.plazaazteca.com/,+1 757-222-6677,"latin, mexican",steakhouse,0.0,1,0,0
62f318eb-f33e-46f3-b2e1-7bdb0a67506c,cp shuckers,"Family-owned-and-operated C P Shucker's Cafe & Raw Bar specializes in delicious cuisine, refreshing drinks, and a laid back atmosphere.",,,http://www.cpshuckers.com/,+1 757-425-8676,american,,0.0,0,0,0
63062745-81bc-4af7-84c3-6f0791fbde58,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,https://www.mcdonalds.com,+1 703-278-0357,american,burger,0.0,1,0,0
6314a94e-f3eb-483d-b992-cefc4c139d65,dan brad's,,,,https://www3.hilton.com/en/hotels/virginia/hilton-arlington-dcavahf/dining/index.html,+1 703-812-5114,american,,0.0,0,0,0
63185fda-7ef3-4d64-a964-a88d2e62026b,kabob bazaar,"An Iranian restaurant serving Persian cosine since 1993.Selection of beef, chicken, lamb, or seafood kabobs are the highlights of the menu which is served with the choice of Basmati rice, tandoori bread, or salads. Menu also consists of low carb and vegetarian dishes. Daily specials are are also something to look forward to. We serve wine and beer and have outdoor seating when the weather permits.",,,http://www.kabobbazaar.com,+1 703-757-9099,"halal, persian","Vegetarian Friendly, Halal",0.0,0,0,0
632938ea-0acd-4b1b-9b25-76fbf101ec2e,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,https://www.mcdonalds.com/us/en-us/restaurant-locator.html,+1 540-868-0126,american,burger,0.0,1,0,0
632d2e45-6377-457f-ba47-21dffe9eacbf,charcoal chicken,,https://www.facebook.com/charcoalcknva/,https://www.instagram.com/charcoalcknva/,http://mycharcoalchicken.com/,+1 757-809-4052,"peruvian, indian, halal, american, pakistani, mexican",,0.0,0,0,0
6335b008-6a6b-4c7d-bcf6-1387f8ebf509,mr sato express,,,,https://mrsatoexpresstogo.com,+1 540-568-1877,"japanese, asian",salad,0.0,0,0,0
63379535-7e3c-4d2d-9872-8c24c5c53535,kabob chicken,We open family restaurant in 2010. My father is chef he has experience more then 25 years. we prepare food in home style recipe. Our goal is serve fresh quality food in reasonable price. Great food for Great Nation.,,,http://www.kabobandchicken.com,+1 703-421-0786,"halal, afghan, indian, pakistani","Vegetarian Friendly, kebab, Halal",0.0,0,0,0
633dc7b6-7470-4d22-a9ec-30d5253b7192,auntie anne's,"Welcome to Auntie Anne's located at 345 Spotsylvania Mall. Our soft pretzels are made with delicious dough, twisted and baked to a golden brown perfection. A visit with us will satisfy all of your snacking cravings.",,,https://locations.auntieannes.com/va/fredericksburg/137-spotsylvania-mall-dr-unit-210,+1 540-786-1115,"american, german",dessert,0.0,1,0,0
636243e0-1bf2-4e1b-8734-f4a0fbaabe9b,italian village,,,,,+1 276-964-2019,italian,,0.0,0,0,0
6364416d-aa53-4eb7-a918-8904f410290c,ciro's pizza,,,,http://www.cirospizza.net/waynesboro-location.html,+1 540-942-5169,italian,,0.0,0,1,0
636aa984-bddc-4c38-adb0-e19ae3624820,kiln creek golf club resort,,,,http://www.kilncreekgolf.com,+1 757-874-2600,,,0.0,0,0,0
636edd43-43ec-4024-b9d1-1939bc7b19d6,city dogs,"City Dogs was founded by Cliff Irby and his wife nearly a decade ago after they both realized the need for a fun, local hot dog spot in the Richmond area. Incorporating 14 different delicious hot dog varieties, along with sandwiches, burgers, and cold brews, they hope to be a staple of the community for many years to come.",,,https://www.citydogsrva.com,+1 804-343-3647,american,,0.0,0,0,0
63806354-7a8c-4303-8ee9-8895dfd45319,bracket room,"Bracket Room is a restaurant and sports lounge located in Arlington, Virginia. Bracket Room is a fun place to catch a football game, tennis match or NASCAR race. With several TVs scattered all along the dining room walls, guests can be sure they'll never miss a minute of the game. Not content to just be a sports bar, Bracket Room has also put together a nice menu that elevates traditional bar food to restaurant quality. For something rich and hearty, get the BBQ baby back ribs and fries, or the giant colossal Maryland crab cake harvest straight from the bay. For lighter fare, guests should try the fresh ahi tuna sashimi, Mediterranean wrap with fries or the watermelon caprese salad with mozzarella ovalini, tomatoes, basil infusions and a balsamic vinaigrette. Be sure to stop in for all-you-can-eat brunch on Saturday and Sunday mornings.",,,http://www.bracketroom.com,+1 703-572-2111,american,,0.0,0,0,0
6385939a-e3f5-4b8a-8739-f3ef2fbf6dfa,the majestic,"Since 1932, The Majestic has been a fixture on King Street in Old Town, Alexandria. Step inside and you'll feel like you've taken a trip to yesteryear. Join us and open a bottle of wine from the extensive list, gather with friends old and new, or cuddle up in a booth for a romantic dinner.",http://www.facebook.com/themajesticva,,https://www.themajesticva.com/,+1 703-837-9117,american,,0.0,0,0,0
6388c7ad-ba5b-4eb6-90c6-d332eeb6a115,poppa's pub restaurant,,,,http://www.poppaspubvb.com,+1 757-460-5061,american,,0.0,0,0,1
638b29c4-936d-4e3b-b008-0e536f515c6a,waffle house,Next door to Hooters that is reviewed on here,,,https://locations.wafflehouse.com/norfolk-va-1992,+1 757-455-0970,"american, german",diner,0.0,1,0,0
639bcf05-dbdf-45de-b107-e56e19fe358d,sonic drive in,"SONIC Drive-Ins and drive-thrus are open! Enjoy SONIC Drive-In from the comfort and safety of your car. Plus, the SONIC App offers contactless ordering and payment using your smartphone, along with exclusive deals and rewards. Place your order in the app, check in with your stall number, and watch your order's progress on the menu's digital screen! Additionally, many Drive-Ins offer delivery - check your favorite delivery provider to see if your local SONIC Drive-In delivers. For more information on how SONIC is addressing COVID-19, please visit sonicdrivein.com/ourcommitment.",,,https://locations.sonicdrivein.com/va/fredericksburg/240-mcwhirt-loop.html,+1 540-370-1616,american,"dessert, burger",0.0,1,0,0
639eeac8-d067-463a-9eab-4af23d9db24e,honey baked bee,Come in and enjoy! A spot everyone is welcome.,,,,+1 804-499-3170,,,0.0,0,0,0
63aa4a36-5daf-4746-a0ea-53b7807b771b,copa kitchen bar,"Enjoy our Spanish inspired tapas menu, Spanish classics like paella, and our fun, laid back ambiance. Sip house made sangrias, Spanish draft beers, and craft cocktails, watch the latest game on our huge video walls or relax on our patio for dinner, brunch or after work drinks. Experience the food you love with a Spanish soul at Copa - find us in the Quarter Market at Ballston Quarter. Join us for Unlimited Brunch Tapas Saturday and Sunday from 12pm-4pm for just $39 with $3 Sangrias and $3 Brunch Drinks. We host Unlimited Dinner Tapas Monday, Tuesday and Wednesday 3pm to close. Our indoor seating offers a super open layout with fresh air circulation provided from our large garage doors open to the patio. We do not take reservations for outdoor patio seating.",http://www.facebook.com/copakitchenbar,,http://www.copakitchenbar.com/,+1 571-483-0324,"spanish, american",,0.0,0,0,1
63ab9bc6-fe97-4213-b7d7-fdd5d5cc75f5,shun xing,,,,http://www.shunxingchinese.com,+1 757-766-8888,chinese,,0.0,0,0,0
63ad1e88-bb95-4de8-bc86-5ef01a911469,ballyhoos,,,,https://ballyhoosvb.com,+1 757-412-4441,american,steakhouse,0.0,0,0,0
63b00146-a186-4387-97c1-9feb902a7a77,halligan bar and grill,"The Halligan Bar & Grill Ashland Express takes BBQ to the max, much to the delight of those in Ashland, Virginia that really know what makes great BBQ. What makes it special is the real passion as it began in 2008 as the dream of a firefighter. Somehow smoked BBQ and firefighting just seem to go together, making The Halligan Bar & Grill Ashland Express a favorite with firefighters and others alike. The menu is simple – just BBQ and sides at this takeout and delivery only location. A popular option is the family dinner which feeds four people easily. Lunch delivery on weekdays is offered for a 5-mile radius from The Halligan Bar & Grill Ashland Express. Whether you get a meal or get the BBQ pork, chicken or beef brisket by the pound, you're in for a fantastic BBQ experience.",,,http://www.thehalliganbar.com/,+1 804-364-2707,,,0.0,0,1,1
63b1a12b-d314-469e-b304-64cd9b12ec42,dunkin,"Dunkin' is America's favorite all-day, everyday stop for coffee, espresso, breakfast sandwiches and donuts. The world's leading baked goods and coffee chain, Dunkin' serves more than 3 million customers each day. With 50+ varieties of donuts and dozens of premium beverages, there is always something to satisfy your craving. Dunkin' is proud to serve Baltimore, MD for all breakfast and snacking needs. Stop by today to try a classic favorite or a new featured product!",,,https://locations.dunkindonuts.com/en/va/alexandria/7001-manchester-blvd/349686,+1 703-313-4701,"american, indian",burger,0.0,1,0,1
63c23044-b415-451f-8fde-528086a15b79,cracker barrel old country store,Half Restaurant. Half Store. All Country,,,https://www.crackerbarrel.com/locations/states/va/midlothian/502/,+1 804-763-6140,"southern, american","Vegan Options, Vegetarian Friendly",0.0,1,0,0
63c9057f-e9ee-48b6-8c7d-da93e15d51c4,chick fil a,"Chick-fil-A, Inc. is a family-owned business known for its customer service, clever cow advertising and delicious food. Founded in the early 1960s by the late S. Truett Cathy, the company has grown from humble beginnings. Credited with inventing the boneless chicken breast sandwich, Cathy first served his now famous Chick-fil-A Chicken Sandwich inside his original 1946 diner, the Dwarf Grill. Today, the family business has expanded to partner with other families, who throughout communities in 43 states and Washington, D.C. own and operate 2,000 Chick-fil-A restaurants. While the Chick-fil-A Chicken Sandwich remains a menu staple, Chick-fil-A also serves a variety of menu items that include Chick-fil-A Waffle Potato Fries, salads, wraps and hand-spun milkshakes and Icedream.",,,https://www.chick-fil-a.com/locations/va/dulles-town-crossing,+1 703-444-0300,american,dessert,0.0,1,0,0
63c98c03-76c4-4a94-bab8-d9176b71f9b8,logan's roadhouse,"Spoil yourself with slow-cooked ribs and hand-cut steaks at Logan's Roadhouse in Chesapeake. This lively casual-dining steakhouse chain serves up Southern-inspired barbecues and made-from-scratch dishes in a relaxed space. The menu features juicy burgers, ribs, grilled steaks, sandwiches and appealing dining combos with chicken, beef and seafood entrees. Logan's Roadhouse also offers a creative range of appetizers as well as a sweet selection of dessert.A local favorite, Logan's Roadhouse is a nice spot for a fun outing with friends. Guests can enjoy their meal in the dining area or at the bar. Drop by for lunch and gorge yourself on a fiery T-bone steak or try the restaurant's signature deluxe burger. Logan's Roadhouse complements its dining menu with a roster of beverages, including handcrafted tea, signature cocktails and ice-cold beer.",,,http://locations.logansroadhouse.com/ll/us/va/fredricksburg/3000-spotsylvania-mall-drive,+1 540-548-1158,american,"steakhouse, burger",0.0,0,0,0
63d55fac-9a25-4b4f-8112-517d51b805bf,tapped gastropub,"Tapped Gastropub offers a modern day dining experience. This place operates on the philosophy of ""good meal with a good drink"". Meals at Tapped Gastropub are prepared by or under the supervision of executive chef Bill Rurak. The restaurant supports the local community by serving a farm-to-table menu that is made from the freshest local produce. The bar and the dining area have a typical ""pub""look with adequate lighting. The menu offers a large selection of small bites, fast food, seafood and traditional American dishes. Popular items on the menu include the smoked Gouda & spinach burger and the shrimp crostini. The garlic parm wings, the boursin stuffed sirloin steak and the fish tacos. Tapped Gastropub operates a full bar with handcrafted beers and cocktails.",http://www.facebook.com/tappedgastropub/,,http://tappedgastropub.com/,+1 757-965-5585,american,,0.0,0,1,0
63d5de99-63e0-4d00-9742-8d95e1673575,cat owl steak seafood,"Offering steak and seafood in the highlands for over 45 years, new ownership seeks to continue the traditions of great food, friendly service in a completely renovated restaurant, including a new social area!",https://www.facebook.com/thecatandowlva/,,,+1 540-862-5808,,,0.0,0,0,0
63e3db3c-5caa-4017-b8b3-7c776e84c592,firebirds wood fired grill,"Firebirds Wood Fired Grill is located in Virginia Gateway near Regal Cinemas in the Promenade. We are an American Restaurant and Steakhouse known for our scratch kitchen, bold flavors and inviting atmosphere. Enjoy our signature menu items including hand-cut, aged steaks and fresh seafood or our specialty crafted cocktails and select wines. Join us for Brunch Saturday and Sunday at 11am and Happy Hour Monday - Friday from 4-7PM at the FIREBAR or on the patio. We offer top-notch service and upscale dining at a modest price.",http://www.facebook.com/firebirdsgainesville,,http://gainesville.firebirdsrestaurants.com/,+1 703-743-7463,american,"Gluten Free Options, salad, Vegan Options, steakhouse, burger, Vegetarian Friendly",0.0,1,1,0
63e9bb42-ff16-430c-9970-a83515f5f8b5,kfc,"KFC Corporation, based in Louisville, Kentucky, is one of the few brands in America that can boast a rich, decades-long history of success and innovation. It all started with one cook who created a soon-to-be world-famous recipe more than 70 years ago, a list of secret herbs and spices scratched out on the back of the door to his kitchen. That cook was Colonel Harland Sanders, of course, and now KFC is the world's most popular chicken restaurant chain, specializing in that same Original Recipe along with Extra Crispy chicken, home-style sides, and buttermilk biscuits. There are over 26,000 restaurants in more than 150 countries and territories. And you know what? There's still a cook in a kitchen in every last one of them, freshly preparing delicious, complete family meals at affordable prices.",,,https://www.kfc.com/menu/sandwiches/two-wraps,+1 804-346-8304,"american, mexican",burger,0.0,1,0,1
63eade9f-dfad-408a-9f5a-09052ce6a5d4,tipicos gloria restaurant,,,,https://www.tipicosgloria.com/,+1 703-437-7950,"spanish, latin, mexican",,0.0,0,0,0
63eaf984-a3c0-43f0-9f23-444701920dbc,the original pancake house,"Franchise established in Portland, Oregon in 1953 and still under the same family ownership. There are now 120 stores across the country.",,,http://www.ophrestaurants.com,+1 703-698-6292,american,"creperie, Vegan Options, Vegetarian Friendly",0.0,0,1,0
63f8dc54-ce63-412b-a6c6-63e3d8a943c7,estes express cafe,,,,,+1 804-338-8499,,,0.0,0,0,1
63fa131e-626a-4e43-81df-0c27f29b841c,taste of china,,,,http://www.charlottesvilletasteofchina.com,+1 434-975-6688,"chinese, asian",Vegetarian Friendly,0.0,0,0,0
6412eb4a-8632-4c37-a3c4-de3356a2e11c,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,https://www.mcdonalds.com,+1 540-442-9992,american,burger,0.0,1,0,0
641ab4ba-69a7-4b72-9f34-b6811cafdd6a,plaza azteca broad street,"At Plaza Azteca Broad street, we offer a genuine welcoming, warm and friendly atmosphere with thoughtful service to make you feel truly at home. Whether you are looking for a relaxing escape or culinary experience, we are dedicated to meeting your individual needs.",https://www.facebook.com/plazaaztecabroad/,,http://www.plazaazteca.com/,+1 804-888-9984,mexican,Vegetarian Friendly,0.0,0,0,0
641e4c46-054c-4035-be21-1246ca2525ec,dairy queen ltd brazier,,,,https://www.dairyqueen.com/en-us/locations/va/virginia-beach/1093-independence-blvd/7308/,+1 757-363-9432,,burger,0.0,1,0,0
641eca73-4029-473c-8f3a-d1516bad37d8,dunkin,"Dunkin' is America's favorite all-day, everyday stop for coffee, espresso, breakfast sandwiches and donuts. The world's leading baked goods and coffee chain, Dunkin' serves more than 3 million customers each day. With 50+ varieties of donuts and dozens of premium beverages, there is always something to satisfy your craving. Dunkin' is proud to serve Baltimore, MD for all breakfast and snacking needs. Stop by today to try a classic favorite or a new featured product!",,,https://locations.dunkindonuts.com/en/va/midlothian/13521-waterford-place/355236,+1 804-744-5384,"american, indian",burger,0.0,1,0,1
642345ad-7de8-4d40-9899-fc452436bd7f,anita's new mexico style mexican food,"Anita's New Mexico Style New Mexican Food- Proudly Serving Northern Virginia for over 47 years! 
 @AnitasNewMexico
 #AnitasNewMex",,,http://www.anitascorp.com/,+1 703-378-1717,mexican,Vegetarian Friendly,0.0,1,0,0
6426c0ae-3eef-4b22-a0fb-e9342ef3b632,tropical smoothie cafe,"It started on a beach in Florida. The calm gulf waters, friends enjoying games in the sand and a need for replenishment from the warm Florida sun. We started by blending fruit and vegetables together to create unique and refreshing smoothies. And customers lined up for our tasty creations. Then in 1997, we opened our first cafe in Tallahassee, Florida. Guests now had a place to sit and relax while we made their favorite smoothies, all with fresh ingredients. Two years later, we added a range of wholesome food options to complement our smoothies and our guest's day. With that, Tropical Smoothie Cafe was born. We started as a destination for flavor, and it's a proud heritage that we continue today. We are guided by a simple belief: when you eat better, you feel better. Our mission, to this day, is to inspire a healthier lifestyle by serving amazing food and smoothies...with a bit of tropical fun.",,,https://www.tropicalsmoothiecafe.com/,+1 804-377-7320,american,"salad, smoothie",0.0,1,0,1
6428071b-fe41-4546-8f0b-e64cc5aad297,roy rogers,,,,http://www.royrogersrestaurants.com,+1 571-284-5983,american,burger,0.0,1,0,0
642e38e5-ecd6-4fec-b63f-965d6aab7ace,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,http://www.mcdonalds.com,+1 540-722-6155,american,burger,0.0,1,0,0
6431d7a5-7c8b-4157-a27d-e3f3ba383f46,captain d's,,,,https://locations.captainds.com/ll/us/va/portsmouth/3911-victory-blvd,+1 757-405-9450,american,,0.0,1,0,0
644d8ff7-760b-4d22-88b6-20fe759b2618,greater grinders submarines,,,,http://www.greatergrinderssubmarines.com/,+1 757-855-6370,,,0.0,0,0,0
6459b86d-8a37-4779-befe-169ffda26aa6,lins express,,,,,+1 757-833-6611,chinese,,1.0,0,0,0
645bcead-8a57-45d9-8202-41fa3fae5a01,laurel hill golf club,,,,http://www.fairfaxcounty.gov/parks/golf/lhgc,+1 703-493-8849,,,0.0,0,0,0
